type,_id,discipline,city,gender,country,year,sport,medal,event
olympics,59f308051f0d6766995d3f58,Short Track S.,Nagano,W,CHN,1998,Skating,Silver,500m
olympics,59f308051f0d6766995d3f59,Cross Country S,Nagano,W,CZE,1998,Skiing,Silver,5km
olympics,59f308051f0d6766995d3f5a,Curling,Nagano,W,DEN,1998,Curling,Silver,curling
olympics,59f308051f0d6766995d3f5b,Speed skating,Nagano,W,CAN,1998,Skating,Gold,500m
olympics,59f308051f0d6766995d3f5c,Figure skating,Nagano,M,FRA,1998,Skating,Bronze,individual
olympics,59f308051f0d6766995d3f5d,Biathlon,Nagano,W,GER,1998,Biathlon,Bronze,15km
olympics,59f308051f0d6766995d3f5e,Bobsleigh,Nagano,M,GER,1998,Bobsleigh,Bronze,two-man
olympics,59f308051f0d6766995d3f5f,Ski Jumping,Nagano,M,FIN,1998,Skiing,Silver,K120 individual (90m)
olympics,59f308051f0d6766995d3f60,Speed skating,Nagano,W,CAN,1998,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3f61,Cross Country S,Nagano,M,FIN,1998,Skiing,Gold,30km mass start
olympics,59f308051f0d6766995d3f62,Nordic Combined,Nagano,M,FIN,1998,Skiing,Silver,Team
olympics,59f308051f0d6766995d3f63,Biathlon,Nagano,W,GER,1998,Biathlon,Bronze,7.5km
olympics,59f308051f0d6766995d3f64,Figure skating,Nagano,X,GER,1998,Skating,Bronze,pairs
olympics,59f308051f0d6766995d3f65,Ski Jumping,Nagano,M,FIN,1998,Skiing,Gold,K90 individual (70m)
olympics,59f308051f0d6766995d3f66,Bobsleigh,Nagano,M,FRA,1998,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d3f67,Speed skating,Nagano,W,GER,1998,Skating,Gold,5000m
olympics,59f308051f0d6766995d3f68,Speed skating,Nagano,M,CAN,1998,Skating,Bronze,500m
olympics,59f308051f0d6766995d3f69,Speed skating,Nagano,W,GER,1998,Skating,Silver,5000m
olympics,59f308051f0d6766995d3f6a,Alpine Skiing,Nagano,W,FRA,1998,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d3f6b,Luge,Nagano,W,GER,1998,Luge,Silver,singles
olympics,59f308051f0d6766995d3f6c,Freestyle Ski.,Nagano,W,GER,1998,Skiing,Silver,moguls
olympics,59f308051f0d6766995d3f6d,Cross Country S,Nagano,W,CZE,1998,Skiing,Bronze,Combined 5km + 10km pursuit
olympics,59f308051f0d6766995d3f6e,Ski Jumping,Nagano,M,GER,1998,Skiing,Silver,K120 team (90m)
olympics,59f308051f0d6766995d3f6f,Cross Country S,Nagano,M,AUT,1998,Skiing,Silver,10km pursuit
olympics,59f308051f0d6766995d3f70,Short Track S.,Nagano,M,CHN,1998,Skating,Silver,500m
olympics,59f308051f0d6766995d3f71,Speed skating,Nagano,W,GER,1998,Skating,Bronze,3000m
olympics,59f308051f0d6766995d3f72,Alpine Skiing,Nagano,W,GER,1998,Skiing,Silver,alpine combined
olympics,59f308051f0d6766995d3f73,Figure skating,Nagano,X,FRA,1998,Skating,Bronze,ice dancing
olympics,59f308051f0d6766995d3f74,Luge,Nagano,X,GER,1998,Luge,Gold,doubles
olympics,59f308051f0d6766995d3f75,Luge,Nagano,W,GER,1998,Luge,Gold,singles
olympics,59f308051f0d6766995d3f76,Cross Country S,Nagano,W,ITA,1998,Skiing,Silver,30km
olympics,59f308051f0d6766995d3f77,Cross Country S,Nagano,M,ITA,1998,Skiing,Silver,4x10km relay
olympics,59f308051f0d6766995d3f78,Short Track S.,Nagano,W,KOR,1998,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3f79,Short Track S.,Nagano,M,JPN,1998,Skating,Bronze,500m
olympics,59f308051f0d6766995d3f7a,Freestyle Ski.,Nagano,W,JPN,1998,Skiing,Gold,moguls
olympics,59f308051f0d6766995d3f7b,Speed skating,Nagano,M,NED,1998,Skating,Gold,1000m
olympics,59f308051f0d6766995d3f7c,Cross Country S,Nagano,M,ITA,1998,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d3f7d,Speed skating,Nagano,M,NED,1998,Skating,Silver,1500m
olympics,59f308051f0d6766995d3f7e,Ski Jumping,Nagano,M,JPN,1998,Skiing,Gold,K120 team (90m)
olympics,59f308051f0d6766995d3f7f,Short Track S.,Nagano,W,KOR,1998,Skating,Gold,1000m
olympics,59f308051f0d6766995d3f80,Alpine Skiing,Nagano,W,GER,1998,Skiing,Gold,alpine combined
olympics,59f308051f0d6766995d3f81,Ski Jumping,Nagano,M,JPN,1998,Skiing,Gold,K120 individual (90m)
olympics,59f308051f0d6766995d3f82,Snowboard,Nagano,W,GER,1998,Skiing,Silver,giant-slalom
olympics,59f308051f0d6766995d3f83,Speed skating,Nagano,W,GER,1998,Skating,Silver,1500m
olympics,59f308051f0d6766995d3f84,Biathlon,Nagano,W,NOR,1998,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d3f85,Cross Country S,Nagano,M,KAZ,1998,Skiing,Bronze,Combined 10km + 15km pursuit
olympics,59f308051f0d6766995d3f86,Curling,Nagano,M,NOR,1998,Curling,Bronze,curling
olympics,59f308051f0d6766995d3f87,Biathlon,Nagano,M,NOR,1998,Biathlon,Silver,10km
olympics,59f308051f0d6766995d3f88,Biathlon,Nagano,M,NOR,1998,Biathlon,Gold,10km
olympics,59f308051f0d6766995d3f89,Cross Country S,Nagano,W,ITA,1998,Skiing,Bronze,4x5km relay
olympics,59f308051f0d6766995d3f8a,Speed skating,Nagano,M,NED,1998,Skating,Bronze,1500m
olympics,59f308051f0d6766995d3f8b,Speed skating,Nagano,M,NED,1998,Skating,Silver,5000m
olympics,59f308051f0d6766995d3f8c,Biathlon,Nagano,W,GER,1998,Biathlon,Silver,7.5km
olympics,59f308051f0d6766995d3f8d,Freestyle Ski.,Nagano,W,NOR,1998,Skiing,Bronze,moguls
olympics,59f308051f0d6766995d3f8e,Biathlon,Nagano,M,NOR,1998,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d3f8f,Snowboard,Nagano,M,NOR,1998,Skiing,Silver,Half-pipe
olympics,59f308051f0d6766995d3f90,Cross Country S,Nagano,M,NOR,1998,Skiing,Gold,50km
olympics,59f308051f0d6766995d3f91,Speed skating,Nagano,M,NED,1998,Skating,Gold,10000m
olympics,59f308051f0d6766995d3f92,Cross Country S,Nagano,W,RUS,1998,Skiing,Gold,4x5km relay
olympics,59f308051f0d6766995d3f93,Alpine Skiing,Nagano,M,NOR,1998,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3f94,Speed skating,Nagano,W,NED,1998,Skating,Gold,1000m
olympics,59f308051f0d6766995d3f95,Cross Country S,Nagano,W,NOR,1998,Skiing,Silver,4x5km relay
olympics,59f308051f0d6766995d3f96,Alpine Skiing,Nagano,W,GER,1998,Skiing,Bronze,alpine combined
olympics,59f308051f0d6766995d3f97,Curling,Nagano,M,SUI,1998,Curling,Gold,curling
olympics,59f308051f0d6766995d3f98,Figure skating,Nagano,X,RUS,1998,Skating,Silver,pairs
olympics,59f308051f0d6766995d3f99,Cross Country S,Nagano,W,RUS,1998,Skiing,Gold,Combined 5km + 10km pursuit
olympics,59f308051f0d6766995d3f9a,Cross Country S,Nagano,W,NOR,1998,Skiing,Bronze,5km
olympics,59f308051f0d6766995d3f9b,Nordic Combined,Nagano,M,NOR,1998,Skiing,Gold,Team
olympics,59f308051f0d6766995d3f9c,Nordic Combined,Nagano,M,RUS,1998,Skiing,Bronze,individual
olympics,59f308051f0d6766995d3f9d,Biathlon,Nagano,M,NOR,1998,Biathlon,Gold,20km
olympics,59f308051f0d6766995d3f9e,Biathlon,Nagano,M,RUS,1998,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d3f9f,Cross Country S,Nagano,M,NOR,1998,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d3fa0,Freestyle Ski.,Nagano,W,SUI,1998,Skiing,Bronze,aerials
olympics,59f308051f0d6766995d3fa1,Biathlon,Nagano,W,UKR,1998,Biathlon,Silver,15km
olympics,59f308051f0d6766995d3fa2,Snowboard,Nagano,M,SUI,1998,Skiing,Bronze,giant-slalom
olympics,59f308051f0d6766995d3fa3,Curling,Nagano,W,SWE,1998,Curling,Bronze,curling
olympics,59f308051f0d6766995d3fa4,Freestyle Ski.,Nagano,M,USA,1998,Skiing,Gold,moguls
olympics,59f308051f0d6766995d3fa5,Snowboard,Nagano,M,SUI,1998,Skiing,Gold,Half-pipe
olympics,59f308051f0d6766995d3fa6,Snowboard,Nagano,M,USA,1998,Skiing,Bronze,Half-pipe
olympics,59f308051f0d6766995d3fa7,Skeleton,Salt Lake City,M,AUT,2002,Bobsleigh,Silver,individual
olympics,59f308051f0d6766995d3fa8,Alpine Skiing,Nagano,M,SUI,1998,Skiing,Silver,super-G
olympics,59f308051f0d6766995d3fa9,Speed skating,Nagano,W,USA,1998,Skating,Silver,1000m
olympics,59f308051f0d6766995d3faa,Alpine Skiing,Nagano,M,NOR,1998,Skiing,Gold,slalom
olympics,59f308051f0d6766995d3fab,Biathlon,Salt Lake City,M,AUT,2002,Biathlon,Bronze,10km
olympics,59f308051f0d6766995d3fac,Alpine Skiing,Nagano,W,SWE,1998,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3fad,Alpine Skiing,Salt Lake City,M,AUT,2002,Skiing,Silver,super-G
olympics,59f308051f0d6766995d3fae,Nordic Combined,Salt Lake City,M,AUT,2002,Skiing,Bronze,Team
olympics,59f308051f0d6766995d3faf,Snowboard,Nagano,W,USA,1998,Skiing,Bronze,Half-pipe
olympics,59f308051f0d6766995d3fb0,Luge,Salt Lake City,M,AUT,2002,Luge,Bronze,singles
olympics,59f308051f0d6766995d3fb1,Alpine Skiing,Salt Lake City,M,AUT,2002,Skiing,Gold,downhill
olympics,59f308051f0d6766995d3fb2,Short Track S.,Salt Lake City,M,CAN,2002,Skating,Silver,500m
olympics,59f308051f0d6766995d3fb3,Figure skating,Nagano,M,RUS,1998,Skating,Gold,individual
olympics,59f308051f0d6766995d3fb4,Speed skating,Salt Lake City,W,CAN,2002,Skating,Gold,500m
olympics,59f308051f0d6766995d3fb5,Alpine Skiing,Salt Lake City,W,AUT,2002,Skiing,Bronze,downhill
olympics,59f308051f0d6766995d3fb6,Snowboard,Nagano,W,NOR,1998,Skiing,Silver,Half-pipe
olympics,59f308051f0d6766995d3fb7,Figure skating,Nagano,W,USA,1998,Skating,Silver,individual
olympics,59f308051f0d6766995d3fb8,Short Track S.,Salt Lake City,W,CHN,2002,Skating,Gold,1000m
olympics,59f308051f0d6766995d3fb9,Speed skating,Salt Lake City,W,CAN,2002,Skating,Bronze,3000m
olympics,59f308051f0d6766995d3fba,Short Track S.,Salt Lake City,M,CHN,2002,Skating,Bronze,5000m relay
olympics,59f308051f0d6766995d3fbb,Cross Country S,Salt Lake City,M,AUT,2002,Skiing,Silver,30km mass start
olympics,59f308051f0d6766995d3fbc,Speed skating,Salt Lake City,W,CAN,2002,Skating,Bronze,5000m
olympics,59f308051f0d6766995d3fbd,Short Track S.,Salt Lake City,M,AUS,2002,Skating,Gold,1000m
olympics,59f308051f0d6766995d3fbe,Nordic Combined,Salt Lake City,M,AUT,2002,Skiing,Bronze,individual
olympics,59f308051f0d6766995d3fbf,Alpine Skiing,Salt Lake City,M,AUT,2002,Skiing,Bronze,super-G
olympics,59f308051f0d6766995d3fc0,Short Track S.,Salt Lake City,W,CHN,2002,Skating,Bronze,500m
olympics,59f308051f0d6766995d3fc1,Short Track S.,Salt Lake City,W,CHN,2002,Skating,Bronze,1000m
olympics,59f308051f0d6766995d3fc2,Figure skating,Salt Lake City,X,FRA,2002,Skating,Gold,ice dancing
olympics,59f308051f0d6766995d3fc3,Alpine Skiing,Salt Lake City,M,FRA,2002,Skiing,Gold,slalom
olympics,59f308051f0d6766995d3fc4,Cross Country S,Salt Lake City,W,CZE,2002,Skiing,Silver,5km pursuit
olympics,59f308051f0d6766995d3fc5,Curling,Salt Lake City,W,GBR,2002,Curling,Gold,curling
olympics,59f308051f0d6766995d3fc6,Short Track S.,Salt Lake City,W,CHN,2002,Skating,Silver,3000m relay
olympics,59f308051f0d6766995d3fc7,Alpine Skiing,Salt Lake City,M,AUT,2002,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d3fc8,Cross Country S,Salt Lake City,W,CZE,2002,Skiing,Silver,15km mass start
olympics,59f308051f0d6766995d3fc9,Bobsleigh,Salt Lake City,M,GER,2002,Bobsleigh,Gold,four-man
olympics,59f308051f0d6766995d3fca,Cross Country S,Nagano,M,NOR,1998,Skiing,Silver,Combined 10km + 15km pursuit
olympics,59f308051f0d6766995d3fcb,Speed skating,Salt Lake City,W,GER,2002,Skating,Gold,3000m
olympics,59f308051f0d6766995d3fcc,Nordic Combined,Salt Lake City,M,FIN,2002,Skiing,Gold,individual
olympics,59f308051f0d6766995d3fcd,Nordic Combined,Salt Lake City,M,FIN,2002,Skiing,Gold,Team
olympics,59f308051f0d6766995d3fce,Cross Country S,Salt Lake City,M,GER,2002,Skiing,Bronze,4x10km relay
olympics,59f308051f0d6766995d3fcf,Speed skating,Salt Lake City,W,GER,2002,Skating,Silver,1500m
olympics,59f308051f0d6766995d3fd0,Cross Country S,Salt Lake City,W,GER,2002,Skiing,Silver,Sprint 1.5km
olympics,59f308051f0d6766995d3fd1,Ski Jumping,Salt Lake City,M,GER,2002,Skiing,Gold,K120 team (90m)
olympics,59f308051f0d6766995d3fd2,Alpine Skiing,Salt Lake City,W,GER,2002,Skiing,Bronze,alpine combined
olympics,59f308051f0d6766995d3fd3,Speed skating,Salt Lake City,W,GER,2002,Skating,Bronze,500m
olympics,59f308051f0d6766995d3fd4,Cross Country S,Salt Lake City,W,GER,2002,Skiing,Gold,4x5km relay
olympics,59f308051f0d6766995d3fd5,Speed skating,Salt Lake City,W,GER,2002,Skating,Silver,1000m
olympics,59f308051f0d6766995d3fd6,Biathlon,Salt Lake City,M,GER,2002,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d3fd7,Speed skating,Salt Lake City,M,GER,2002,Skating,Bronze,5000m
olympics,59f308051f0d6766995d3fd8,Freestyle Ski.,Salt Lake City,M,FIN,2002,Skiing,Gold,moguls
olympics,59f308051f0d6766995d3fd9,Alpine Skiing,Salt Lake City,W,FRA,2002,Skiing,Gold,downhill
olympics,59f308051f0d6766995d3fda,Cross Country S,Salt Lake City,W,ITA,2002,Skiing,Gold,15km mass start
olympics,59f308051f0d6766995d3fdb,Snowboard,Salt Lake City,W,FRA,2002,Skiing,Silver,Half-pipe
olympics,59f308051f0d6766995d3fdc,Short Track S.,Salt Lake City,M,CHN,2002,Skating,Silver,1500m
olympics,59f308051f0d6766995d3fdd,Cross Country S,Salt Lake City,W,ITA,2002,Skiing,Bronze,10km
olympics,59f308051f0d6766995d3fde,Cross Country S,Salt Lake City,W,ITA,2002,Skiing,Gold,30km
olympics,59f308051f0d6766995d3fdf,Freestyle Ski.,Salt Lake City,M,BLR,2002,Skiing,Bronze,aerials
olympics,59f308051f0d6766995d3fe0,Speed skating,Salt Lake City,M,JPN,2002,Skating,Silver,500m
olympics,59f308051f0d6766995d3fe1,Alpine Skiing,Salt Lake City,W,CRO,2002,Skiing,Silver,super-G
olympics,59f308051f0d6766995d3fe2,Alpine Skiing,Salt Lake City,W,ITA,2002,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3fe3,Nordic Combined,Salt Lake City,M,GER,2002,Skiing,Silver,Team
olympics,59f308051f0d6766995d3fe4,Short Track S.,Salt Lake City,M,ITA,2002,Skating,Silver,5000m relay
olympics,59f308051f0d6766995d3fe5,Snowboard,Salt Lake City,W,ITA,2002,Skiing,Bronze,Giant parallel slalom
olympics,59f308051f0d6766995d3fe6,Ski Jumping,Salt Lake City,M,GER,2002,Skiing,Silver,K90 individual (70m)
olympics,59f308051f0d6766995d3fe7,Speed skating,Salt Lake City,M,NED,2002,Skating,Silver,1500m
olympics,59f308051f0d6766995d3fe8,Cross Country S,Salt Lake City,M,ITA,2002,Skiing,Bronze,Sprint 1.5km
olympics,59f308051f0d6766995d3fe9,Alpine Skiing,Salt Lake City,W,ITA,2002,Skiing,Bronze,super-G
olympics,59f308051f0d6766995d3fea,Alpine Skiing,Salt Lake City,W,ITA,2002,Skiing,Gold,super-G
olympics,59f308051f0d6766995d3feb,Cross Country S,Salt Lake City,W,ITA,2002,Skiing,Silver,30km
olympics,59f308051f0d6766995d3fec,Short Track S.,Salt Lake City,W,KOR,2002,Skating,Gold,3000m relay
olympics,59f308051f0d6766995d3fed,Alpine Skiing,Salt Lake City,M,NOR,2002,Skiing,Gold,alpine combined
olympics,59f308051f0d6766995d3fee,Alpine Skiing,Salt Lake City,M,NOR,2002,Skiing,Silver,downhill
olympics,59f308051f0d6766995d3fef,Freestyle Ski.,Salt Lake City,W,JPN,2002,Skiing,Bronze,moguls
olympics,59f308051f0d6766995d3ff0,Biathlon,Salt Lake City,M,NOR,2002,Biathlon,Gold,12.5km pursuit
olympics,59f308051f0d6766995d3ff1,Biathlon,Salt Lake City,M,NOR,2002,Biathlon,Gold,4x7.5km relay
olympics,59f308051f0d6766995d3ff2,Ice Hockey,Salt Lake City,M,RUS,2002,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d3ff3,Figure skating,Salt Lake City,X,RUS,2002,Skating,Silver,ice dancing
olympics,59f308051f0d6766995d3ff4,Figure skating,Salt Lake City,W,RUS,2002,Skating,Silver,individual
olympics,59f308051f0d6766995d3ff5,Figure skating,Salt Lake City,M,RUS,2002,Skating,Gold,individual
olympics,59f308051f0d6766995d3ff6,Alpine Skiing,Salt Lake City,M,NOR,2002,Skiing,Gold,super-G
olympics,59f308051f0d6766995d3ff7,Speed skating,Salt Lake City,M,NED,2002,Skating,Gold,5000m
olympics,59f308051f0d6766995d3ff8,Speed skating,Salt Lake City,M,NED,2002,Skating,Silver,10000m
olympics,59f308051f0d6766995d3ff9,Speed skating,Salt Lake City,W,NED,2002,Skating,Silver,3000m
olympics,59f308051f0d6766995d3ffa,Speed skating,Salt Lake City,M,NOR,2002,Skating,Bronze,1500m
olympics,59f308051f0d6766995d3ffb,Cross Country S,Salt Lake City,M,RUS,2002,Skiing,Gold,50km
olympics,59f308051f0d6766995d3ffc,Short Track S.,Salt Lake City,W,KOR,2002,Skating,Silver,1500m
olympics,59f308051f0d6766995d3ffd,Snowboard,Salt Lake City,M,SWE,2002,Skiing,Silver,Giant parallel slalom
olympics,59f308051f0d6766995d3ffe,Alpine Skiing,Salt Lake City,W,SWE,2002,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d3fff,Bobsleigh,Salt Lake City,W,USA,2002,Bobsleigh,Gold,two-man
olympics,59f308051f0d6766995d4000,Cross Country S,Salt Lake City,M,NOR,2002,Skiing,Bronze,30km mass start
olympics,59f308051f0d6766995d4001,Skeleton,Salt Lake City,M,SUI,2002,Bobsleigh,Bronze,individual
olympics,59f308051f0d6766995d4002,Biathlon,Salt Lake City,W,NOR,2002,Biathlon,Silver,15km
olympics,59f308051f0d6766995d4003,Speed skating,Salt Lake City,M,NOR,2002,Skating,Bronze,10000m
olympics,59f308051f0d6766995d4004,Snowboard,Salt Lake City,M,USA,2002,Skiing,Bronze,Giant parallel slalom
olympics,59f308051f0d6766995d4005,Cross Country S,Salt Lake City,M,NOR,2002,Skiing,Silver,15km
olympics,59f308051f0d6766995d4006,Bobsleigh,Salt Lake City,M,USA,2002,Bobsleigh,Bronze,four-man
olympics,59f308051f0d6766995d4007,Freestyle Ski.,Salt Lake City,W,USA,2002,Skiing,Silver,moguls
olympics,59f308051f0d6766995d4008,Snowboard,Salt Lake City,W,USA,2002,Skiing,Gold,Half-pipe
olympics,59f308051f0d6766995d4009,Curling,Salt Lake City,M,NOR,2002,Curling,Gold,curling
olympics,59f308051f0d6766995d400a,Snowboard,Salt Lake City,M,SUI,2002,Skiing,Gold,Giant parallel slalom
olympics,59f308051f0d6766995d400b,Cross Country S,Salt Lake City,M,NOR,2002,Skiing,Gold,Sprint 1.5km
olympics,59f308051f0d6766995d400c,Alpine Skiing,Turin,M,AUT,2006,Skiing,Bronze,Alpine combined
olympics,59f308051f0d6766995d400d,Snowboard,Salt Lake City,W,SUI,2002,Skiing,Bronze,Half-pipe
olympics,59f308051f0d6766995d400e,Bobsleigh,Salt Lake City,M,USA,2002,Bobsleigh,Silver,four-man
olympics,59f308051f0d6766995d400f,Alpine Skiing,Turin,M,AUT,2006,Skiing,Bronze,giant slalom
olympics,59f308051f0d6766995d4010,Figure skating,Salt Lake City,M,USA,2002,Skating,Bronze,individual
olympics,59f308051f0d6766995d4011,Short Track S.,Salt Lake City,M,USA,2002,Skating,Silver,1000m
olympics,59f308051f0d6766995d4012,Short Track S.,Salt Lake City,M,USA,2002,Skating,Bronze,500m
olympics,59f308051f0d6766995d4013,Snowboard,Salt Lake City,M,USA,2002,Skiing,Silver,Half-pipe
olympics,59f308051f0d6766995d4014,Alpine Skiing,Turin,W,AUT,2006,Skiing,Silver,Alpine combined
olympics,59f308051f0d6766995d4015,Freestyle Ski.,Turin,W,AUS,2006,Skiing,Bronze,aerials
olympics,59f308051f0d6766995d4016,Speed skating,Salt Lake City,M,USA,2002,Skating,Gold,1500m
olympics,59f308051f0d6766995d4017,Luge,Turin,X,AUT,2006,Luge,Gold,doubles
olympics,59f308051f0d6766995d4018,Alpine Skiing,Turin,M,AUT,2006,Skiing,Gold,slalom
olympics,59f308051f0d6766995d4019,Nordic Combined,Turin,M,AUT,2006,Skiing,Silver,Individual
olympics,59f308051f0d6766995d401a,Alpine Skiing,Turin,M,AUT,2006,Skiing,Silver,downhill
olympics,59f308051f0d6766995d401b,Ski Jumping,Turin,M,AUT,2006,Skiing,Gold,K120 team (90m)
olympics,59f308051f0d6766995d401c,Alpine Skiing,Turin,M,AUT,2006,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d401d,Alpine Skiing,Turin,M,AUT,2006,Skiing,Gold,giant slalom
olympics,59f308051f0d6766995d401e,Alpine Skiing,Turin,W,AUT,2006,Skiing,Silver,slalom
olympics,59f308051f0d6766995d401f,Cross Country S,Turin,M,AUT,2006,Skiing,Bronze,50km
olympics,59f308051f0d6766995d4020,Speed skating,Turin,W,CAN,2006,Skating,Silver,1500m
olympics,59f308051f0d6766995d4021,Alpine Skiing,Turin,W,AUT,2006,Skiing,Gold,downhill
olympics,59f308051f0d6766995d4022,Biathlon,Salt Lake City,W,NOR,2002,Biathlon,Silver,4x7.5km relay
olympics,59f308051f0d6766995d4023,Alpine Skiing,Turin,W,AUT,2006,Skiing,Gold,super-G
olympics,59f308051f0d6766995d4024,Speed skating,Salt Lake City,M,USA,2002,Skating,Bronze,1000m
olympics,59f308051f0d6766995d4025,Cross Country S,Turin,W,CAN,2006,Skiing,Silver,Team sprint
olympics,59f308051f0d6766995d4026,Short Track S.,Turin,W,CAN,2006,Skating,Bronze,500m
olympics,59f308051f0d6766995d4027,Skeleton,Turin,M,CAN,2006,Bobsleigh,Gold,individual
olympics,59f308051f0d6766995d4028,Snowboard,Turin,W,CAN,2006,Skiing,Bronze,Snowboard Cross
olympics,59f308051f0d6766995d4029,Short Track S.,Turin,M,CAN,2006,Skating,Silver,5000m relay
olympics,59f308051f0d6766995d402a,Speed skating,Turin,M,CAN,2006,Skating,Silver,Team pursuit
olympics,59f308051f0d6766995d402b,Short Track S.,Turin,W,CHN,2006,Skating,Gold,500m
olympics,59f308051f0d6766995d402c,Short Track S.,Turin,W,BUL,2006,Skating,Silver,500m
olympics,59f308051f0d6766995d402d,Alpine Skiing,Turin,W,AUT,2006,Skiing,Bronze,slalom
olympics,59f308051f0d6766995d402e,Short Track S.,Turin,M,CAN,2006,Skating,Silver,500m
olympics,59f308051f0d6766995d402f,Alpine Skiing,Turin,M,AUT,2006,Skiing,Silver,super-G
olympics,59f308051f0d6766995d4030,Speed skating,Turin,W,CHN,2006,Skating,Silver,500m
olympics,59f308051f0d6766995d4031,Cross Country S,Turin,W,CAN,2006,Skiing,Gold,Sprint 1.5km
olympics,59f308051f0d6766995d4032,Freestyle Ski.,Turin,M,AUS,2006,Skiing,Gold,moguls
olympics,59f308051f0d6766995d4033,Short Track S.,Turin,M,CHN,2006,Skating,Bronze,1500m
olympics,59f308051f0d6766995d4034,Freestyle Ski.,Turin,W,CAN,2006,Skiing,Gold,moguls
olympics,59f308051f0d6766995d4035,Ice Hockey,Turin,M,CZE,2006,Ice Hockey,Bronze,ice hockey
olympics,59f308051f0d6766995d4036,Short Track S.,Turin,W,CHN,2006,Skating,Bronze,1500m
olympics,59f308051f0d6766995d4037,Freestyle Ski.,Turin,M,FIN,2006,Skiing,Silver,moguls
olympics,59f308051f0d6766995d4038,Ice Hockey,Turin,M,FIN,2006,Ice Hockey,Silver,ice hockey
olympics,59f308051f0d6766995d4039,Freestyle Ski.,Turin,M,BLR,2006,Skiing,Silver,aerials
olympics,59f308051f0d6766995d403a,Cross Country S,Turin,M,FRA,2006,Skiing,Silver,Sprint 1.5km
olympics,59f308051f0d6766995d403b,Nordic Combined,Turin,M,FIN,2006,Skiing,Bronze,Team
olympics,59f308051f0d6766995d403c,Freestyle Ski.,Turin,W,FRA,2006,Skiing,Bronze,moguls
olympics,59f308051f0d6766995d403d,Snowboard,Turin,M,FRA,2006,Skiing,Bronze,Snowboard Cross
olympics,59f308051f0d6766995d403e,Biathlon,Turin,W,FRA,2006,Biathlon,Bronze,4x6km relay
olympics,59f308051f0d6766995d403f,Biathlon,Turin,M,FRA,2006,Biathlon,Bronze,4x7.5km relay
olympics,59f308051f0d6766995d4040,Cross Country S,Turin,W,CZE,2006,Skiing,Gold,30km
olympics,59f308051f0d6766995d4041,Skeleton,Turin,W,GBR,2006,Bobsleigh,Silver,individual
